uuid,country_code,habitat,education_level,normalized_job_code,gender,age,age_group,title,normalized_job_title,country_l
20e68c30-dce3-0133-d1f7-0a81e8b09a82,RO,urban,high,b24ece3300d2f8ab34f9553e531183d6,male,45 years old,40_65,Data Processing Systems Project Planner,data processing systems project planner,Romania
80248b80-d950-0133-5a9e-0a81e8b09a82,RO,urban,low,b24ece3300d2f8ab34f9553e531183d6,male,29 years old,26_39,Data Processing Systems Project Planner,data processing systems project planner,Romania
add437f0-da1c-0133-f126-0a81e8b09a82,RO,non-urban,low,6bf4290b983d58ce153af610008846c9,female,49 years old,40_65,Data Entry Technician,data entry technician,Romania
cdd68c80-d98c-0133-f022-0a81e8b09a82,RO,urban,high,679fb7003e0aedc14891fcd15dd846c5,male,38 years old,26_39,Database Specialist,database specialist,Romania
ea1140e0-d983-0133-7cfd-0a81e8b09a82,RO,urban,medium,,female,18 years old,14_25,,,Romania
f6f42190-db2e-0133-6f87-0a81e8b09a82,RO,urban,high,141ddda0f613da65a280521247de0e9f,male,63 years old,40_65,Data Administrator,data administrator,Romania
a5569240-d985-0133-3530-0a81e8b09a82,RO,urban,high,f8984e50675cf61e5ac1ea8f661e0ab2,male,35 years old,26_39,Field Traffic Data Technician,field traffic data technician,Romania
29f59a00-d8dc-0133-9b9f-0a81e8b09a82,RO,urban,medium,d4624ed8068d24948e18303212593cd6,male,29 years old,26_39,Data Architect,data architect,Romania
8ccddd90-dcb1-0133-91a5-0a81e8b09a82,RO,urban,medium,e7b3e1c6a32c7247cd4857e4c3574165,male,35 years old,26_39,Data Processing Systems Analyst,data processing systems analyst,Romania
5bd6bb90-dd59-0133-0360-0a81e8b09a82,RO,non-urban,high,f1fb62e4c97f4f5cd5001877cb94379e,female,40 years old,40_65,Data Processor,data processor,Romania
eb126470-d982-0133-78a5-0a81e8b09a82,RO,urban,low,f36c6ada3a808453a0bf241c74a4e994,male,55 years old,40_65,Reference Data Expert,reference data expert,Romania
611ad8c0-d963-0133-4256-0a81e8b09a82,RO,urban,high,d06dfb43c95b585a89ae556c9221b573,male,27 years old,26_39,Data Warehousing Manager,data warehousing manager,Romania
33524b70-d91a-0133-25c9-0a81e8b09a82,RO,urban,low,3161063d378eecc4581c5cdee46a2a6c,male,40 years old,40_65,Head of Information Systems and Data Processing,head of information systems and data processing,Romania
10c7bd30-db55-0133-ed7a-0a81e8b09a82,RO,urban,medium,e2f68bf748aea2c7d2254550c0c92b23,female,41 years old,40_65,Director of Data Operations,director of data operations,Romania
42bf5910-dd6a-0133-ec6f-0a81e8b09a82,RO,urban,medium,d9e964a222fdd9527319ad88adbfaa2e,female,47 years old,40_65,SQL Database Administrator,sql database administrator,Romania
4ed6a960-d958-0133-6737-0a81e8b09a82,RO,urban,high,,male,27 years old,26_39,,,Romania
e168c3f0-dcb7-0133-724c-0a81e8b09a82,RO,urban,medium,d9e964a222fdd9527319ad88adbfaa2e,female,47 years old,40_65,SQL Database Administrator,sql database administrator,Romania
e4fd8be0-d935-0133-b88f-0a81e8b09a82,RO,urban,high,,female,33 years old,26_39,,,Romania
122e4c40-dac7-0133-beb4-0a81e8b09a82,RO,urban,high,36675c937946c8a4fc5de7d0b4c850de,male,29 years old,26_39,Data Warehousing Engineer,data warehousing engineer,Romania
531c8ec0-dc5c-0133-a908-0a81e8b09a82,RO,urban,medium,a12a16280e22220f9354333f6fe1b22a,female,40 years old,40_65,Geographic Information Systems Data Administrator (GIS Data Administrator),geographic information systems data administrator gis data administrator,Romania
3d920510-d8c6-0133-55ea-0a81e8b09a82,RO,urban,high,90c5430dbc810aec8695af2f1f4c42e8,male,48 years old,40_65,Electronic Data Processing Auditor (EDP Auditor),electronic data processing auditor edp auditor,Romania
cdfecee0-d8db-0133-9a9a-0a81e8b09a82,RO,urban,high,d4624ed8068d24948e18303212593cd6,male,25 years old,juvenile,Data Architect,data architect,Romania
3bf61ce0-dacc-0133-7878-0a81e8b09a82,RO,urban,medium,f1fc61f279e3ad14863e582ca6fdc473,male,47 years old,40_65,Clinical Data Analyst,clinical data analyst,Romania
03fa99d0-dcb5-0133-849f-0a81e8b09a82,RO,urban,high,d4624ed8068d24948e18303212593cd6,male,37 years old,26_39,Data Architect,data architect,Romania
a6e1b870-d99b-0133-5c1e-0a81e8b09a82,RO,urban,high,897ef18a9321616495831a4b4b0c1bb2,female,47 years old,40_65,Data Communications Software Consultant,data communications software consultant,Romania
5d887e70-dcb0-0133-a776-0a81e8b09a82,RO,urban,medium,00bff17fca67555d8d86e8ead86dcd70,male,49 years old,40_65,Database Analyst,database analyst,Romania
ca497c20-db1d-0133-5235-0a81e8b09a82,RO,urban,low,,female,60 years old,40_65,,,Romania
43352760-d8c9-0133-a1ce-0a81e8b09a82,RO,non-urban,high,2173ff3afd8d28192f7cf119af201940,male,21 years old,14_25,Data Modeling Specialist,data modeling specialist,Romania
80c8fe50-d9b8-0133-d79e-0a81e8b09a82,RO,urban,medium,90c5430dbc810aec8695af2f1f4c42e8,female,23 years old,juvenile,Electronic Data Processing Auditor (EDP Auditor),electronic data processing auditor edp auditor,Romania
6c8ccdd0-dcb8-0133-eecc-0a81e8b09a82,RO,urban,high,f5bc91b67dc30ad204158092116c4ed2,male,33 years old,26_39,Clinical Data Manager,clinical data manager,Romania
e782a8a0-db8b-0133-d633-0a81e8b09a82,RO,non-urban,low,375017ea3a1a97f5ea676def873bb25b,male,44 years old,40_65,Geographic Information Systems Data Specialist (GIS Data Specialist),geographic information systems data specialist gis data specialist,Romania
44867ca0-da63-0133-3e22-0a81e8b09a82,RO,urban,,,female,27 years old,26_39,,,Romania
8eadbfb0-da24-0133-f21a-0a81e8b09a82,RO,urban,,3833bd699e7afe4665b595f282da0387,female,15 years old,14_25,Database Development and Administration Project Manager,database development and administration project manager,Romania
eb9dd700-d8f4-0133-ac61-0a81e8b09a82,RO,urban,medium,41b2978a2c07c5f477e60f26372d6c85,male,31 years old,26_39,Database Management System Specialist (DBMS Specialist),database management system specialist dbms specialist,Romania
8b5fd2c0-da25-0133-6654-0a81e8b09a82,RO,urban,medium,,male,43 years old,40_65,,,Romania
1df54ae0-da5d-0133-5d33-0a81e8b09a82,RO,urban,high,e55556364d2096578fd153e9800e826f,female,29 years old,26_39,Database Consultant,database consultant,Romania
f6c04510-d95e-0133-781a-0a81e8b09a82,RO,urban,medium,,male,19 years old,14_25,,,Romania
e33080f0-da40-0133-de93-0a81e8b09a82,RO,urban,high,5e93fd1a58c8a67b295f69d87d1a940d,male,47 years old,40_65,Geographic Information Systems Data Manager (GIS Data Manager),geographic information systems data manager gis data manager,Romania
7c0bfe80-db9c-0133-9582-0a81e8b09a82,RO,urban,,,male,42 years old,40_65,,,Romania
423e7220-dcb7-0133-6efa-0a81e8b09a82,RO,urban,low,,female,29 years old,26_39,,,Romania
27b8dc80-db2b-0133-cfdc-0a81e8b09a82,RO,urban,high,679fb7003e0aedc14891fcd15dd846c5,male,63 years old,40_65,Database Specialist,database specialist,Romania
7103d030-da1e-0133-f7a4-0a81e8b09a82,RO,non-urban,medium,6408c0d7c7faa4ced47fbc8474698126,female,33 years old,26_39,Database Design Analyst,database design analyst,Romania
1698e570-daac-0133-a130-0a81e8b09a82,RO,non-urban,high,,male,57 years old,40_65,,,Romania
5eeb5420-d952-0133-67ee-0a81e8b09a82,RO,urban,medium,775190277a849cba701b306a7b374c0a,female,55 years old,40_65,Data Officer,data officer,Romania
4ad941e0-d947-0133-16a3-0a81e8b09a82,RO,non-urban,medium,,male,22 years old,14_25,,,Romania
257721b0-d967-0133-aea7-0a81e8b09a82,RO,urban,high,1f8576bdffa64f492405d02b842c41a6,male,30 years old,26_39,Data Management Associate,data management associate,Romania
c8e572c0-d8d3-0133-60c9-0a81e8b09a82,RO,urban,high,07b7555fa790debaf5b04d1409ad5f11,male,27 years old,26_39,Database Security Administrator,database security administrator,Romania
61fb8e50-dd73-0133-69dc-0a81e8b09a82,RO,urban,high,5e93fd1a58c8a67b295f69d87d1a940d,female,47 years old,40_65,Geographic Information Systems Data Manager (GIS Data Manager),geographic information systems data manager gis data manager,Romania
2dc65d20-d9f4-0133-336c-0a81e8b09a82,RO,non-urban,high,dac2e921c1f887d9efc4c06fa33c1397,male,40 years old,40_65,Automatic Data Processing Customer Liaison (ADP Customer Liaison),automatic data processing customer liaison adp customer liaison,Romania
ea129d40-d946-0133-15ea-0a81e8b09a82,RO,urban,medium,e49986dae76619a3941d280ee14d38ae,male,47 years old,40_65,Data Miner,data miner,Romania
c12bfac0-d8d1-0133-5ac2-0a81e8b09a82,RO,urban,high,f36c6ada3a808453a0bf241c74a4e994,male,36 years old,26_39,Reference Data Expert,reference data expert,Romania
41648830-d989-0133-9bff-0a81e8b09a82,RO,urban,medium,1f8576bdffa64f492405d02b842c41a6,male,48 years old,40_65,Data Management Associate,data management associate,Romania
64034500-d989-0133-9c95-0a81e8b09a82,RO,urban,high,edc64316da9707432443c7a4461abe6c,male,26 years old,26_39,Data Security Administrator,data security administrator,Romania
d66deb00-d9f7-0133-043f-0a81e8b09a82,RO,urban,medium,16b67d7f57698455aefbc1ae1b358b50,female,40 years old,40_65,Database Engineer,database engineer,Romania
665e9dc0-d9b3-0133-1b53-0a81e8b09a82,RO,urban,high,ec3d88b2fd083b870b8c5a603898ed39,female,21 years old,juvenile,Databases Computer Consultant,databases computer consultant,Romania
596e0eb0-d9a2-0133-fcd6-0a81e8b09a82,RO,urban,high,e605336f5a43949cb6b18054fd1937f1,female,44 years old,40_65,Database Security Expert,database security expert,Romania
82903d60-dcb7-0133-705b-0a81e8b09a82,RO,urban,high,,male,34 years old,26_39,,,Romania
bdf3e370-dcc4-0133-f804-0a81e8b09a82,RO,non-urban,,781f5d3a80812531fdc81125a527a626,female,39 years old,26_39,Data Warehouse Specialist,data warehouse specialist,Romania
918912f0-da1e-0133-f815-0a81e8b09a82,RO,urban,high,,female,30 years old,26_39,,,Romania
5b7db680-d990-0133-5a34-0a81e8b09a82,RO,urban,high,b24ece3300d2f8ab34f9553e531183d6,male,45 years old,40_65,Data Processing Systems Project Planner,data processing systems project planner,Romania
94a7a280-d8c4-0133-84c7-0a81e8b09a82,RO,urban,medium,,female,47 years old,40_65,,,Romania
07c62410-dac3-0133-ca4c-0a81e8b09a82,RO,non-urban,,,female,48 years old,40_65,,,Romania
52091e80-dcb4-0133-808c-0a81e8b09a82,RO,urban,medium,ced804d972b03cca6d523ec8925a7943,male,39 years old,26_39,Oracle Database Administrator (Oracle DBA),oracle database administrator oracle dba,Romania
6d743e60-db84-0133-b78e-0a81e8b09a82,RO,urban,high,c3b5ebd7b88c20786f11e87846c7d6ae,male,43 years old,40_65,SCADA Operator (Supervisory Control and Data Acquisition Operator),scada operator supervisory control and data acquisition operator,Romania
e989f5b0-da15-0133-9d11-0a81e8b09a82,RO,urban,medium,,female,18 years old,14_25,,,Romania
93c837a0-d969-0133-791e-0a81e8b09a82,RO,urban,high,e55556364d2096578fd153e9800e826f,male,38 years old,26_39,Database Consultant,database consultant,Romania
cf7561e0-d956-0133-8c9d-0a81e8b09a82,RO,urban,medium,d9e964a222fdd9527319ad88adbfaa2e,male,55 years old,40_65,SQL Database Administrator,sql database administrator,Romania
40999e20-d9a8-0133-d0b6-0a81e8b09a82,RO,urban,high,a003702c0cea282e17967772dd83de5e,female,41 years old,40_65,Data Security Analyst,data security analyst,Romania
b609d5d0-da77-0133-7b72-0a81e8b09a82,RO,urban,medium,,female,36 years old,26_39,,,Romania
d9ede660-db49-0133-51dd-0a81e8b09a82,RO,urban,high,6408c0d7c7faa4ced47fbc8474698126,male,40 years old,40_65,Database Design Analyst,database design analyst,Romania
3ca4c450-d996-0133-7167-0a81e8b09a82,RO,urban,high,c1b670eba9ccb65e7c99f7da116d5b9c,male,44 years old,40_65,Database Architect,database architect,Romania
65b2d800-dcb5-0133-86ec-0a81e8b09a82,RO,urban,low,77d124811ae6887bd4ff42b0e2b49116,female,45 years old,40_65,Data Warehouse Architect,data warehouse architect,Romania
28981d50-da74-0133-10b2-0a81e8b09a82,RO,urban,high,,male,49 years old,40_65,,,Romania
504e7e80-d96b-0133-7f26-0a81e8b09a82,RO,non-urban,high,b24ece3300d2f8ab34f9553e531183d6,female,24 years old,14_25,Data Processing Systems Project Planner,data processing systems project planner,Romania
72c3fbb0-d939-0133-bb40-0a81e8b09a82,RO,urban,high,a12a16280e22220f9354333f6fe1b22a,male,29 years old,26_39,Geographic Information Systems Data Administrator (GIS Data Administrator),geographic information systems data administrator gis data administrator,Romania
2432f5e0-d995-0133-f8ab-0a81e8b09a82,RO,urban,high,,male,25 years old,14_25,,,Romania
5eb6f8d0-d97a-0133-57be-0a81e8b09a82,RO,urban,high,e2f68bf748aea2c7d2254550c0c92b23,male,31 years old,26_39,Director of Data Operations,director of data operations,Romania
0cb450e0-d8ee-0133-3c77-0a81e8b09a82,RO,urban,medium,679fb7003e0aedc14891fcd15dd846c5,male,20 years old,14_25,Database Specialist,database specialist,Romania
0adabf00-da1a-0133-ab84-0a81e8b09a82,RO,non-urban,high,ac47656fd51c2cd8037057262c910dc4,female,44 years old,40_65,Data Processing Manager,data processing manager,Romania
2ca7a620-d9b8-0133-d638-0a81e8b09a82,RO,urban,medium,a33662485eb4ad97096183db945308f4,female,43 years old,40_65,Automatic Data Processing Planner (ADP Planner),automatic data processing planner adp planner,Romania
b9d6fa10-da59-0133-d524-0a81e8b09a82,RO,non-urban,low,,female,18 years old,14_25,,,Romania
f2ee7970-d9a5-0133-5405-0a81e8b09a82,RO,non-urban,no,5db2c8d6539f983e1ca3d7c5b939e190,female,55 years old,40_65,Database Administration Associate,database administration associate,Romania
0bd91940-da72-0133-cc15-0a81e8b09a82,RO,urban,low,,female,27 years old,26_39,,,Romania
9345f720-da43-0133-66d4-0a81e8b09a82,RO,urban,high,499f9d9b6722342608656559b15abd90,male,29 years old,26_39,Clinical Data Associate,clinical data associate,Romania
de89a8e0-da68-0133-6874-0a81e8b09a82,RO,urban,high,569da68cdcac43a3b4a0126ea9170570,female,29 years old,26_39,Database Designer,database designer,Romania
43972bc0-d8e9-0133-c3e5-0a81e8b09a82,RO,urban,high,e55556364d2096578fd153e9800e826f,male,21 years old,juvenile,Database Consultant,database consultant,Romania
bfe43f70-d98a-0133-a289-0a81e8b09a82,RO,urban,high,c1b670eba9ccb65e7c99f7da116d5b9c,female,35 years old,26_39,Database Architect,database architect,Romania
9c630dd0-da4d-0133-7939-0a81e8b09a82,RO,non-urban,no,,male,55 years old,40_65,,,Romania
5a4c6010-da0f-0133-fd65-0a81e8b09a82,RO,non-urban,,3161063d378eecc4581c5cdee46a2a6c,female,52 years old,40_65,Head of Information Systems and Data Processing,head of information systems and data processing,Romania
c7c0edf0-d990-0133-5c78-0a81e8b09a82,RO,non-urban,high,45033f83b6e0309eca9bcd76917f15d0,female,27 years old,26_39,Database Modeler,database modeler,Romania
d94abba0-da7b-0133-8b94-0a81e8b09a82,RO,urban,high,0de6170ccbed08e62b2e5862d5846a43,female,36 years old,26_39,Database Tester,database tester,Romania
906b2800-dcc6-0133-c410-0a81e8b09a82,RO,urban,medium,970eb38c7b3eb080466052ea994af189,male,47 years old,40_65,Internet Database Specialist,internet database specialist,Romania
a7a67330-dcb7-0133-7102-0a81e8b09a82,RO,urban,high,00bff17fca67555d8d86e8ead86dcd70,male,38 years old,26_39,Database Analyst,database analyst,Romania
90567fb0-da2e-0133-8573-0a81e8b09a82,RO,urban,high,76385cb24e831b3364279b9de5641d8f,male,42 years old,40_65,Automatic Data Processing Systems Security Specialist (ADP Systems Security),automatic data processing systems security specialist adp systems security,Romania
a7d57e80-dae8-0133-4631-0a81e8b09a82,RO,urban,medium,d0abc47e83e7d85921e113f85175547a,male,46 years old,40_65,Data Sciences Director,data sciences director,Romania
48c01070-d963-0133-4229-0a81e8b09a82,RO,urban,medium,3161063d378eecc4581c5cdee46a2a6c,male,18 years old,14_25,Head of Information Systems and Data Processing,head of information systems and data processing,Romania
26badec0-db21-0133-0cba-0a81e8b09a82,RO,urban,high,,male,45 years old,40_65,,,Romania
eb1eead0-dba1-0133-293d-0a81e8b09a82,RO,urban,medium,631bc3a12ed11340fc94ebfffa8f5f4e,male,40 years old,40_65,Database Technician,database technician,Romania
2e3b7160-db15-0133-f3b7-0a81e8b09a82,RO,urban,low,e2f68bf748aea2c7d2254550c0c92b23,male,49 years old,40_65,Director of Data Operations,director of data operations,Romania
bf078250-da49-0133-fefa-0a81e8b09a82,RO,urban,high,38a15ceadcdd6d4db16a88fa1a72b083,male,50 years old,40_65,Data Warehouse Analyst,data warehouse analyst,Romania
24c995c0-da84-0133-da10-0a81e8b09a82,RO,urban,medium,,female,28 years old,26_39,,,Romania
2c3f1690-d979-0133-fb1a-0a81e8b09a82,RO,urban,high,2ca138b991c50dc6696238e5ad800142,male,30 years old,26_39,Database Software Technician,database software technician,Romania
284fa4e0-dc4e-0133-0cd6-0a81e8b09a82,RO,urban,medium,775190277a849cba701b306a7b374c0a,female,44 years old,40_65,Data Officer,data officer,Romania
270c0850-da2f-0133-a52c-0a81e8b09a82,RO,urban,high,781f5d3a80812531fdc81125a527a626,male,41 years old,40_65,Data Warehouse Specialist,data warehouse specialist,Romania
d46d0020-d9b3-0133-2e35-0a81e8b09a82,RO,urban,high,,female,35 years old,26_39,,,Romania
e517a500-da59-0133-d65d-0a81e8b09a82,RO,urban,high,ec3d88b2fd083b870b8c5a603898ed39,female,23 years old,juvenile,Databases Computer Consultant,databases computer consultant,Romania
ba7fea30-d94b-0133-8b1a-0a81e8b09a82,RO,urban,high,2173ff3afd8d28192f7cf119af201940,male,36 years old,26_39,Data Modeling Specialist,data modeling specialist,Romania
8b540900-dcb2-0133-96cf-0a81e8b09a82,RO,urban,low,679fb7003e0aedc14891fcd15dd846c5,male,48 years old,40_65,Database Specialist,database specialist,Romania
2d85cef0-d8ce-0133-6670-0a81e8b09a82,RO,urban,medium,,male,47 years old,40_65,,,Romania
72aab790-d928-0133-3618-0a81e8b09a82,RO,urban,low,,male,15 years old,juvenile,,,Romania
b8bbf1d0-d948-0133-18ea-0a81e8b09a82,RO,non-urban,medium,569da68cdcac43a3b4a0126ea9170570,male,36 years old,26_39,Database Designer,database designer,Romania
2c7c98a0-da21-0133-9fc8-0a81e8b09a82,RO,urban,medium,,male,58 years old,40_65,,,Romania
e4283b80-d9b6-0133-995b-0a81e8b09a82,RO,non-urban,medium,,female,24 years old,14_25,,,Romania
b41a1380-d934-0133-4342-0a81e8b09a82,RO,urban,medium,16b67d7f57698455aefbc1ae1b358b50,male,51 years old,40_65,Database Engineer,database engineer,Romania
33f56b10-d8c8-0133-9eea-0a81e8b09a82,RO,urban,medium,36675c937946c8a4fc5de7d0b4c850de,female,59 years old,40_65,Data Warehousing Engineer,data warehousing engineer,Romania
19ffee50-dcae-0133-f07f-0a81e8b09a82,RO,non-urban,medium,,male,47 years old,40_65,,,Romania
471cc810-da09-0133-211f-0a81e8b09a82,RO,urban,medium,861a9b9151e11362eb3c77ca914172d0,female,50 years old,40_65,Automatic Data Processing Planner,automatic data processing planner,Romania
b34d6680-d95b-0133-60d4-0a81e8b09a82,RO,urban,medium,559a21f836c93876f31b60e6d10656a7,female,27 years old,26_39,Data Analysis Assistant,data analysis assistant,Romania
b2305440-da53-0133-893a-0a81e8b09a82,RO,urban,low,3833bd699e7afe4665b595f282da0387,female,48 years old,40_65,Database Development and Administration Project Manager,database development and administration project manager,Romania
5585b980-d973-0133-fa28-0a81e8b09a82,RO,urban,high,ac9f868b5c3e7cb3f31bcead5dadeb71,female,27 years old,26_39,Micro Computer Data Processor,micro computer data processor,Romania
0cac1590-dd56-0133-edfb-0a81e8b09a82,RO,urban,medium,0de6170ccbed08e62b2e5862d5846a43,female,55 years old,40_65,Database Tester,database tester,Romania
056af650-da2c-0133-495d-0a81e8b09a82,RO,non-urban,medium,775190277a849cba701b306a7b374c0a,female,36 years old,26_39,Data Officer,data officer,Romania
2aa22a70-da5e-0133-66f2-0a81e8b09a82,RO,urban,medium,,female,46 years old,40_65,,,Romania
cec59750-d98a-0133-a2c1-0a81e8b09a82,RO,urban,high,067c85859a63aa6f1c8c936904124dd6,female,27 years old,26_39,Naval Tactical Data System--Combat Information Center Officer,naval tactical data systemcombat information center officer,Romania
700c16c0-dd2a-0133-6e7c-0a81e8b09a82,RO,urban,high,996da29c84f5eed00da40c230f4c4078,female,40 years old,40_65,Data Entry Representative,data entry representative,Romania
1c69aba0-d8e0-0133-af5c-0a81e8b09a82,RO,urban,high,e49986dae76619a3941d280ee14d38ae,male,38 years old,26_39,Data Miner,data miner,Romania
802970a0-d957-0133-657b-0a81e8b09a82,RO,urban,low,3def30a9bc4356164176ba909f40bab8,male,40 years old,40_65,Data Input Clerk,data input clerk,Romania
5bf4c4a0-da18-0133-a5c8-0a81e8b09a82,RO,urban,high,b9a57264eaada670703db113483ddfc3,male,44 years old,40_65,Data Modeler,data modeler,Romania
6829b810-d8ca-0133-a4f7-0a81e8b09a82,RO,urban,high,73d251075a710326ae436d9819246377,male,41 years old,40_65,Databases Software Consultant,databases software consultant,Romania
c54a1f60-dcad-0133-ef66-0a81e8b09a82,RO,non-urban,medium,d4624ed8068d24948e18303212593cd6,male,47 years old,40_65,Data Architect,data architect,Romania
8b966eb0-d96f-0133-8ea8-0a81e8b09a82,RO,urban,high,3161063d378eecc4581c5cdee46a2a6c,male,46 years old,40_65,Head of Information Systems and Data Processing,head of information systems and data processing,Romania
6870c8f0-da3c-0133-e35c-0a81e8b09a82,RO,urban,high,,female,22 years old,14_25,,,Romania
9c775770-da47-0133-1438-0a81e8b09a82,RO,urban,medium,,female,20 years old,14_25,,,Romania
67553d90-dccd-0133-fdaf-0a81e8b09a82,RO,urban,high,e55556364d2096578fd153e9800e826f,male,41 years old,40_65,Database Consultant,database consultant,Romania
16e99d40-d8e1-0133-b226-0a81e8b09a82,RO,urban,medium,,male,23 years old,14_25,,,Romania
06ce5af0-db99-0133-4cad-0a81e8b09a82,RO,urban,medium,559a21f836c93876f31b60e6d10656a7,male,46 years old,40_65,Data Analysis Assistant,data analysis assistant,Romania
55eb00b0-dab7-0133-9c99-0a81e8b09a82,RO,urban,high,90c5430dbc810aec8695af2f1f4c42e8,male,46 years old,40_65,Electronic Data Processing Auditor (EDP Auditor),electronic data processing auditor edp auditor,Romania
aeff8ae0-daac-0133-a213-0a81e8b09a82,RO,urban,medium,1dd2fdc8a3981f2a1d8f0ca173952bb8,male,41 years old,40_65,Database Administration Manager,database administration manager,Romania
28345bf0-da50-0133-c4ce-0a81e8b09a82,RO,urban,medium,f8984e50675cf61e5ac1ea8f661e0ab2,male,45 years old,40_65,Field Traffic Data Technician,field traffic data technician,Romania
c1752e30-dcbf-0133-4bf1-0a81e8b09a82,RO,urban,high,861a9b9151e11362eb3c77ca914172d0,male,54 years old,40_65,Automatic Data Processing Planner,automatic data processing planner,Romania
eef47d50-d8cb-0133-6014-0a81e8b09a82,RO,non-urban,low,,male,14 years old,14_25,,,Romania
f130bf60-db30-0133-57af-0a81e8b09a82,RO,urban,low,499f9d9b6722342608656559b15abd90,male,43 years old,40_65,Clinical Data Associate,clinical data associate,Romania
2d0f9760-d95f-0133-7881-0a81e8b09a82,RO,urban,high,a33662485eb4ad97096183db945308f4,female,29 years old,26_39,Automatic Data Processing Planner (ADP Planner),automatic data processing planner adp planner,Romania
2b5dab50-d8de-0133-5daa-0a81e8b09a82,RO,non-urban,high,3ddea1b52e520996e4ec9fb70dc8b86b,male,17 years old,14_25,Field Artillery Automated Tactical Data System Specialist,field artillery automated tactical data system specialist,Romania
6f58f940-d97e-0133-f267-0a81e8b09a82,RO,urban,medium,,male,41 years old,40_65,,,Romania
4a183140-d8cb-0133-5e2a-0a81e8b09a82,RO,urban,high,07b7555fa790debaf5b04d1409ad5f11,male,35 years old,26_39,Database Security Administrator,database security administrator,Romania
b51ff740-d94f-0133-5962-0a81e8b09a82,RO,urban,high,,male,23 years old,14_25,,,Romania
98c84fb0-d965-0133-f67b-0a81e8b09a82,RO,urban,medium,,female,33 years old,26_39,,,Romania
d8bf5c70-dcb8-0133-9d7b-0a81e8b09a82,RO,urban,medium,1c37a6e2bf157c0eff4665c57c52602d,male,29 years old,26_39,SCADA Technician (Supervisory Control and Data Acquisition Technician),scada technician supervisory control and data acquisition technician,Romania
80b89f30-d957-0133-657d-0a81e8b09a82,RO,urban,medium,1dd2fdc8a3981f2a1d8f0ca173952bb8,male,21 years old,14_25,Database Administration Manager,database administration manager,Romania
da9fec80-dadd-0133-2083-0a81e8b09a82,RO,urban,high,e55556364d2096578fd153e9800e826f,male,41 years old,40_65,Database Consultant,database consultant,Romania
0c82ea70-d99a-0133-1a49-0a81e8b09a82,RO,urban,low,b24ece3300d2f8ab34f9553e531183d6,male,48 years old,40_65,Data Processing Systems Project Planner,data processing systems project planner,Romania
2d94bd50-da21-0133-9fd0-0a81e8b09a82,RO,urban,medium,,male,57 years old,40_65,,,Romania
4f5386d0-d9d6-0133-d5ef-0a81e8b09a82,RO,urban,medium,e55556364d2096578fd153e9800e826f,male,47 years old,40_65,Database Consultant,database consultant,Romania
f8782f40-da1f-0133-fd96-0a81e8b09a82,RO,urban,high,,female,18 years old,14_25,,,Romania
950a3d80-db7f-0133-6394-0a81e8b09a82,RO,urban,high,569da68cdcac43a3b4a0126ea9170570,male,42 years old,40_65,Database Designer,database designer,Romania
eaad8470-d964-0133-46ce-0a81e8b09a82,RO,urban,,02e4c028f64f176de2f54bbc2f5403ce,male,22 years old,14_25,Marketing Database Analyst,marketing database analyst,Romania
de606c50-d99b-0133-aea8-0a81e8b09a82,RO,urban,high,7acaed29536648e45ea2b82d45047fcf,male,41 years old,40_65,Medical Data Analyst,medical data analyst,Romania
c3dfd600-dcb7-0133-7197-0a81e8b09a82,RO,non-urban,high,800b621aab5dac18f4caef621fa43a49,female,41 years old,40_65,Data Systems Manager,data systems manager,Romania
54937bb0-d8d8-0133-9051-0a81e8b09a82,RO,urban,medium,,female,33 years old,26_39,,,Romania
230f9030-dd4d-0133-f907-0a81e8b09a82,RO,non-urban,high,73d251075a710326ae436d9819246377,female,41 years old,40_65,Databases Software Consultant,databases software consultant,Romania
dae06050-da3f-0133-d870-0a81e8b09a82,RO,urban,medium,5db2c8d6539f983e1ca3d7c5b939e190,male,29 years old,26_39,Database Administration Associate,database administration associate,Romania
aafbbdf0-d929-0133-3732-0a81e8b09a82,RO,urban,medium,c34f03aa0a9c6edbe8ec50f4fa3687a8,male,23 years old,14_25,Data Center Operator,data center operator,Romania
d3d03100-d986-0133-3ae0-0a81e8b09a82,RO,urban,medium,c1b670eba9ccb65e7c99f7da116d5b9c,male,57 years old,40_65,Database Architect,database architect,Romania
34f77910-da57-0133-c348-0a81e8b09a82,RO,urban,high,d06dfb43c95b585a89ae556c9221b573,female,40 years old,40_65,Data Warehousing Manager,data warehousing manager,Romania
fc198440-d8ca-0133-5cf0-0a81e8b09a82,RO,urban,high,1a281bf4bd1fe9b2a6e464e508bea167,male,45 years old,40_65,Data Storage Specialist,data storage specialist,Romania
6829b980-d927-0133-34d5-0a81e8b09a82,RO,urban,high,800b621aab5dac18f4caef621fa43a49,male,26 years old,26_39,Data Systems Manager,data systems manager,Romania
a2fe0f80-db96-0133-4661-0a81e8b09a82,RO,urban,medium,b0fa6ede410f50b82ab74f5a705fe699,male,40 years old,40_65,Analytical Data Miner,analytical data miner,Romania
0afd9af0-d8f6-0133-aecf-0a81e8b09a82,RO,urban,high,e55556364d2096578fd153e9800e826f,male,36 years old,26_39,Database Consultant,database consultant,Romania
